Company Name,Transaction Name URL,City,State,Country,Region,Organization_Industries,Organization_Name_URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency in USD,Announced Date
Powerbroker AI,https://www.crunchbase.com/funding_round/powerbroker-ai-pre-seed--b9596cb2,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Insurance",https://www.crunchbase.com/organization/powerbroker-ai,Pre-Seed,1500000,USD,1500000,4/16/2024
OmniSynkAI,https://www.crunchbase.com/funding_round/omnisynkai-pre-seed--b9a0303e,Baltimore,Maryland,United States,North America,"Artificial Intelligence (AI), Business Intelligence, E-Commerce, Finance, Small and Medium Businesses, Software",https://www.crunchbase.com/organization/omnisynkai,Pre-Seed,100000,USD,100000,4/17/2024
Maia,https://www.crunchbase.com/funding_round/maia-ede8-pre-seed--b9e97d53,San Francisco,California,United States,North America,"Artificial Intelligence (AI), B2C, Software, Wellness",https://www.crunchbase.com/organization/maia-ede8,Pre-Seed,500000,USD,500000,4/3/2024
ExoFusion,https://www.crunchbase.com/funding_round/exofusion-seed--b9fc0d77,Bellevue,Washington,United States,North America,"Consulting, Information Technology, Software",https://www.crunchbase.com/organization/exofusion,Seed,75000,USD,75000,4/19/2024
Aark,https://www.crunchbase.com/funding_round/aark-seed--ba258724,New York,New York,United States,North America,"Blockchain, Cryptocurrency, Finance, FinTech",https://www.crunchbase.com/organization/aark,Seed,6000000,USD,6000000,4/17/2024
powerconnect.ai,https://www.crunchbase.com/funding_round/powerconnect-ai-pre-seed--ba730ccf,Tampa,Florida,United States,North America,"Artificial Intelligence (AI), Energy, Generative AI, Information Technology, Software",https://www.crunchbase.com/organization/powerconnect-ai,Pre-Seed,500000,USD,500000,3/1/2024
Frontnow,https://www.crunchbase.com/funding_round/frontnow-seed--baa0b201,Berlin,Berlin,Germany,Europe,"Artificial Intelligence (AI), B2B, Enterprise Software, Generative AI, Retail Technology, SaaS",https://www.crunchbase.com/organization/frontnow,Seed,3800000,EUR,4152098,3/12/2024
Plot.ai,https://www.crunchbase.com/funding_round/plot-ai-seed--bbccb314,Oslo,Oslo,Norway,Europe,"Real Estate, Software",https://www.crunchbase.com/organization/plot-ai,Seed,0,NULL,0,4/1/2024
PUG ai,https://www.crunchbase.com/funding_round/skj-studios-pre-seed--bcb75765,Los Angeles,California,United States,North America,"Artificial Intelligence (AI), Career Planning, EdTech, Information Technology, Internet, Software",https://www.crunchbase.com/organization/skj-studios,Pre-Seed,0,NULL,0,4/10/2024
Orbio,https://www.crunchbase.com/funding_round/orbio-seed--bcf7f2ec,Amsterdam,Noord-Holland,The Netherlands,Europe,"CleanTech, Data Mining, Energy, Information Technology, Pollution Control, Software, Sustainability",https://www.crunchbase.com/organization/orbio,Seed,4000000,USD,4000000,3/14/2024
Rally UXR,https://www.crunchbase.com/funding_round/rally-a1f8-seed--bd1922a4,New York,New York,United States,North America,"SaaS, Software",https://www.crunchbase.com/organization/rally-a1f8,Seed,8854989,USD,8854989,4/10/2024
Anon,https://www.crunchbase.com/funding_round/anon-df99-pre-seed--bd27f287,San Francisco,California,United States,North America,"Developer Platform, Generative AI, Identity Management, Software",https://www.crunchbase.com/organization/anon-df99,Pre-Seed,2000000,USD,2000000,4/24/2024
Sending Network,https://www.crunchbase.com/funding_round/sending-me-seed--bd54821c,New York,New York,United States,North America,"Information Technology, Internet, Software, Web3",https://www.crunchbase.com/organization/sending-me,Seed,7500000,USD,7500000,4/16/2024
SILX,https://www.crunchbase.com/funding_round/silx-cdcf-pre-seed--be2e7433,Berlin,Berlin,Germany,Europe,"Recruiting, Software",https://www.crunchbase.com/organization/silx-cdcf,Pre-Seed,1500000,USD,1500000,2/3/2024
GetDynasty,https://www.crunchbase.com/funding_round/getdynasty-seed--beb108dd,San Jose,California,United States,North America,Software,https://www.crunchbase.com/organization/getdynasty,Seed,0,NULL,0,1/31/2024
Receiptable,https://www.crunchbase.com/funding_round/receiptable-pre-seed--bec0019e,London,England,United Kingdom,Europe,"FinTech, Retail Technology",https://www.crunchbase.com/organization/receiptable,Pre-Seed,0,NULL,0,3/19/2024
Docent,https://www.crunchbase.com/funding_round/docent-1279-seed--becf750a,London,England,United Kingdom,Europe,"Apps, Digital Media",https://www.crunchbase.com/organization/docent-1279,Seed,5000000,EUR,5476433,3/13/2024
Momentic,https://www.crunchbase.com/funding_round/momentic-0b4b-pre-seed--bf0cbe92,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Enterprise Software, SaaS, Software, Usability Testing",https://www.crunchbase.com/organization/momentic-0b4b,Pre-Seed,500000,USD,500000,4/3/2024
Yarn,https://www.crunchbase.com/funding_round/yarn-f19c-pre-seed--bf4a61b0,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Video, Video Editing",https://www.crunchbase.com/organization/yarn-f19c,Pre-Seed,500000,USD,500000,3/1/2024
VÃ¶lur,https://www.crunchbase.com/funding_round/vÃ¶lur-seed--bf75a88a,Oslo,Oslo,Norway,Europe,"Artificial Intelligence (AI), Food Processing, Machine Learning",https://www.crunchbase.com/organization/vÃ¶lur,Seed,2850000,USD,2850000,4/4/2024
EdLight,https://www.crunchbase.com/funding_round/edlight-seed--bf973404,Boston,Massachusetts,United States,North America,"EdTech, Education",https://www.crunchbase.com/organization/edlight,Seed,4000000,USD,4000000,3/27/2024
Perfat Technologies,https://www.crunchbase.com/funding_round/perfat-technologies-seed--bfe6f999,Helsinki,Southern Finland,Finland,Europe,"Apps, Food and Beverage, Food Processing, Information Technology",https://www.crunchbase.com/organization/perfat-technologies,Seed,1000000,EUR,1086210,3/21/2024
Hedpay,https://www.crunchbase.com/funding_round/hedpay-seed--c0021e17,MontrÃ©al,Quebec,Canada,North America,"Cryptocurrency, Financial Services, Payments, Trading Platform",https://www.crunchbase.com/organization/hedpay,Seed,0,NULL,0,2/5/2024
Autonomo Technologies,https://www.crunchbase.com/funding_round/autonomo-technologies-seed--c0074349,Hamburg,Hamburg,Germany,Europe,"Artificial Intelligence (AI), Computer Vision, Retail Technology, Software",https://www.crunchbase.com/organization/autonomo-technologies,Seed,2300000,EUR,2519159,3/13/2024
Versori,https://www.crunchbase.com/funding_round/versori-seed--c0156285,Manchester,Manchester,United Kingdom,Europe,"Information Technology, Software",https://www.crunchbase.com/organization/versori,Seed,5500000,USD,5500000,4/9/2024
Lakmoos,https://www.crunchbase.com/funding_round/lakmoos-compliant-analytica-pre-seed--c046324d,Brno,Jihomoravsky kraj,Czech Republic,Europe,"Market Research, SaaS",https://www.crunchbase.com/organization/lakmoos-compliant-analytica,Pre-Seed,300000,EUR,325677,3/5/2024
just words,https://www.crunchbase.com/funding_round/just-words-pre-seed--c0dddaa1,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Personalization, Software",https://www.crunchbase.com/organization/just-words,Pre-Seed,500000,USD,500000,2/27/2024
Sismo.io,https://www.crunchbase.com/funding_round/sismo-io-seed--c11858e6,Paris,Ile-de-France,France,Europe,"Developer Platform, Software",https://www.crunchbase.com/organization/sismo-io,Seed,0,NULL,0,3/27/2024
Citibot,https://www.crunchbase.com/funding_round/citibot-seed--c138afdd,Charleston,South Carolina,United States,North America,"GovTech, Information Technology, Software",https://www.crunchbase.com/organization/citibot,Seed,993999,USD,993999,3/29/2024
ForActive,https://www.crunchbase.com/funding_round/foractive-pre-seed--c18265fe,Poland,Indiana,United States,North America,"Apps, Health Care, Wellness",https://www.crunchbase.com/organization/foractive,Pre-Seed,1600000,USD,1600000,4/23/2024
Spry,https://www.crunchbase.com/funding_round/spry-4f50-seed--c1b9e5b3,New York,New York,United States,North America,"SaaS, Software, Sports",https://www.crunchbase.com/organization/spry-4f50,Seed,0,NULL,0,3/29/2024
Okapi,https://www.crunchbase.com/funding_round/okapi-985d-pre-seed--c1c02c65,San Francisco,California,United States,North America,"B2B, CRM, SaaS, Sales, Software",https://www.crunchbase.com/organization/okapi-985d,Pre-Seed,500000,USD,500000,4/3/2024
Rithmik Solutions,https://www.crunchbase.com/funding_round/rithmik-solutions-seed--c1db1b2c,Montreal,Quebec,Canada,North America,"Artificial Intelligence (AI), Mining",https://www.crunchbase.com/organization/rithmik-solutions,Seed,2000000,CAD,1478410,3/21/2024
Procuro,https://www.crunchbase.com/funding_round/procuro-pre-seed--c229b0c5,San Diego,California,United States,North America,"CRM, Information Technology, Management Consulting, SaaS, Software",https://www.crunchbase.com/organization/procuro,Pre-Seed,0,NULL,0,3/7/2024
Engagespot,https://www.crunchbase.com/funding_round/engagespot-pre-seed--c2338fd5,Wilmington,Delaware,United States,North America,"Developer Tools, Information Technology, SaaS",https://www.crunchbase.com/organization/engagespot,Pre-Seed,0,NULL,0,3/15/2024
Salesforge,https://www.crunchbase.com/funding_round/salesforge-pre-seed--c23d7695,Tallinn,Harjumaa,Estonia,Europe,"Sales, Sales Automation, Software",https://www.crunchbase.com/organization/salesforge,Pre-Seed,500000,USD,500000,4/24/2024
Movestax,https://www.crunchbase.com/funding_round/movestax-pre-seed--c309a491,Miami,Florida,United States,North America,"Cloud Computing, Cloud Management, Enterprise Software, Software",https://www.crunchbase.com/organization/movestax,Pre-Seed,0,NULL,0,4/1/2024
Accoil Analytics,https://www.crunchbase.com/funding_round/accoil-pre-seed--c35862a1,Brisbane,Queensland,Australia,Oceania,"Analytics, Information Technology, Internet, Predictive Analytics, Software",https://www.crunchbase.com/organization/accoil,Pre-Seed,250000,USD,250000,3/10/2024
Studio Nebula,https://www.crunchbase.com/funding_round/studio-nebula-pre-seed--c35b245e,Dover,Delaware,United States,North America,"Casual Games, Console Games, Gaming, Information Technology, Mobile Apps, Online Games, PC Games, Software, Video Games, Web Development",https://www.crunchbase.com/organization/studio-nebula,Pre-Seed,10000,USD,10000,3/26/2024
Palenca,https://www.crunchbase.com/funding_round/palenca-seed--c3729941,SÃ£o Paulo,Sao Paulo,Brazil,South America,"Big Data, Computer, Software",https://www.crunchbase.com/organization/palenca,Seed,0,NULL,0,4/1/2024
Neurotops,https://www.crunchbase.com/funding_round/neurotops-pre-seed--c3acb8b6,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Mental Health, Virtual Reality",https://www.crunchbase.com/organization/neurotops,Pre-Seed,0,NULL,0,3/4/2024
Dad's Robotics,https://www.crunchbase.com/funding_round/dad-s-robotics-pre-seed--c4065a42,Tucson,Arizona,United States,North America,"Artificial Intelligence (AI), Consumer Electronics, Manufacturing, Robotics, Security",https://www.crunchbase.com/organization/dad-s-robotics,Pre-Seed,0,NULL,0,3/29/2024
NOMOEX,https://www.crunchbase.com/funding_round/nomoex-seed--c427b593,Warsaw,Mazowieckie,Poland,Europe,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech, Software, Trading Platform",https://www.crunchbase.com/organization/nomoex,Seed,2000000,USD,2000000,3/25/2024
Joinrs,https://www.crunchbase.com/funding_round/joinrs-seed--c547a254,Milano,Lombardia,Italy,Europe,"College Recruiting, EdTech, Education, Human Resources, Recruiting",https://www.crunchbase.com/organization/joinrs,Seed,1700000,EUR,1851348,3/15/2024
HIT Humanity in Transformation,https://www.crunchbase.com/funding_round/hit-humanity-in-transformation-pre-seed--c54aa432,JundiaÃ­,Sao Paulo,Brazil,South America,"Apps, Information Technology, Marketplace, mHealth, Mobile Apps, Software, Wellness",https://www.crunchbase.com/organization/hit-humanity-in-transformation,Pre-Seed,0,NULL,0,4/20/2024
Pythagora,https://www.crunchbase.com/funding_round/pythagora-pre-seed--c5674ebe,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Software, Web Apps",https://www.crunchbase.com/organization/pythagora,Pre-Seed,500000,USD,500000,4/3/2024
Ensis,https://www.crunchbase.com/funding_round/ensis-e6a9-seed--c58133e0,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Software",https://www.crunchbase.com/organization/ensis-e6a9,Seed,4000000,USD,4000000,3/27/2024
Praxis Security Labs,https://www.crunchbase.com/funding_round/praxis-security-labs-pre-seed--c6cbf0f8,Oslo,Oslo,Norway,Europe,"Cyber Security, SaaS",https://www.crunchbase.com/organization/praxis-security-labs,Pre-Seed,0,NULL,0,3/20/2024
Hoodie Analytics,https://www.crunchbase.com/funding_round/hoodie-analytics-seed--c6e81ed2,Chicago,Illinois,United States,North America,"Cannabis, Data Mining, Information Technology, Software",https://www.crunchbase.com/organization/hoodie-analytics,Seed,1502236,USD,1502236,3/20/2024
Omaly AI,https://www.crunchbase.com/funding_round/omaly-ai-pre-seed--c70c29ec,CÃ³rdoba,Cordoba,Argentina,South America,"Artificial Intelligence (AI), Big Data, Software",https://www.crunchbase.com/organization/omaly-ai,Pre-Seed,50000,USD,50000,2/1/2024
KredosAI,https://www.crunchbase.com/funding_round/kredosai-seed--c80921be,Bellevue,Washington,United States,North America,"Financial Services, FinTech, Software",https://www.crunchbase.com/organization/kredosai,Seed,1300000,USD,1300000,4/4/2024
Voicepanel,https://www.crunchbase.com/funding_round/voicepanel-pre-seed--c80b4c70,San Francisco,California,United States,North America,"B2B, Information Technology, Internet, Market Research, SaaS",https://www.crunchbase.com/organization/voicepanel,Pre-Seed,500000,USD,500000,2/27/2024
iCustoms,https://www.crunchbase.com/funding_round/clearcustoms-seed--c841974c,London,England,United Kingdom,Europe,"Artificial Intelligence (AI), Information Technology, Software, Supply Chain Management",https://www.crunchbase.com/organization/clearcustoms,Seed,2200000,USD,2200000,3/26/2024
Hello World,https://www.crunchbase.com/funding_round/hello-world-7217-seed--c8f70fe9,Austin,Texas,United States,North America,"Artificial Intelligence (AI), Computer, Consumer Electronics, CRM, E-Learning, Education, Information Technology, Software, Tutoring",https://www.crunchbase.com/organization/hello-world-7217,Seed,2952981,USD,2952981,3/18/2024
PointOne Technologies,https://www.crunchbase.com/funding_round/pointone-technologies-pre-seed--c95738fe,San Francisco,California,United States,North America,"Billing, Legal, Security",https://www.crunchbase.com/organization/pointone-technologies,Pre-Seed,500000,USD,500000,4/3/2024
eDNA Explorer,https://www.crunchbase.com/funding_round/edna-explorer-pre-seed--c9779a64,Mountain View,California,United States,North America,"Artificial Intelligence (AI), Bioinformatics, Data Collection and Labeling, Life Science, Sustainability, Wildlife Conservation",https://www.crunchbase.com/organization/edna-explorer,Pre-Seed,500000,USD,500000,3/13/2024
ego,https://www.crunchbase.com/funding_round/ego-be46-seed--c9fdb01d,San Francisco,California,United States,North America,"Artificial Intelligence (AI), Broadcasting, Software",https://www.crunchbase.com/organization/ego-be46,Seed,0,NULL,0,4/4/2024
